Title,Link,Date,Views,File_name,Label
6 วิธีดื่มกาแฟให้อร่อย และสุขภาพดียิ่งขึ้น,https://www.sanook.com/health/11197/,30 พ.ค. 61,"108,476",สุขภาพ_499.txt,สุขภาพ
"4 วิธีแก้อาการ ""บ้านหมุน""",https://www.sanook.com/health/16905/,4 ต.ค. 62,"108,174",สุขภาพ_500.txt,สุขภาพ
"ปวดส้นเท้าหรือฝ่าเท้าทุกเช้าหลังตื่นนอน อาจเป็น ""โรครองช้ำ""",https://www.sanook.com/health/13333/,17 ธ.ค. 61,"108,119",สุขภาพ_501.txt,สุขภาพ
"ดูให้ดี ! ""ตำลึง"" มีทั้งตัวผู้และตัวเมีย กินผิดอาจทำให้ท้องเสียได้",https://www.sanook.com/health/13189/,28 พ.ย. 61,"107,698",สุขภาพ_502.txt,สุขภาพ
“ไวรัสโรต้า” ทำเด็กอุจจาระร่วง-เสียชีวิต แนะผู้ปกครองดูแลให้ดี,https://www.sanook.com/health/9381/,9 ม.ค. 61,"107,519",สุขภาพ_503.txt,สุขภาพ
11 วิธีเผาผลาญไขมันในร่างกายโดยไม่ต้องไปฟิตเนส,https://www.sanook.com/health/9957/,28 ก.พ. 61,"107,453",สุขภาพ_504.txt,สุขภาพ
"""วีเนียร์” ฟันขาวเรียงขนาดสวยราวกับดารา กับ 10 ข้อเสียที่ควรทราบก่อนทำ",https://www.sanook.com/health/13437/,7 พ.ย. 61,"107,391",สุขภาพ_505.txt,สุขภาพ
12 ประโยชน์ดีๆ จาก “โสม” ราชาแห่งสมุนไพร ที่ไม่ได้เหมาะแค่กับคนชรา,https://www.sanook.com/health/10797/,2 พ.ค. 61,"107,039",สุขภาพ_506.txt,สุขภาพ
“แมลงกัด-ต่อย” แบบไหนควรไปโรงพยาบาล ?,https://www.sanook.com/health/19341/,16 ธ.ค. 62,"106,975",สุขภาพ_507.txt,สุขภาพ
8 โปรตีนดีๆ จากพืช ช่วยทดแทนโปรตีนจากสัตว์,https://www.sanook.com/health/12693/,5 ก.ย. 61,"106,795",สุขภาพ_508.txt,สุขภาพ
"8 อาหารแสลงสำหรับคน ""ไอ""",https://www.sanook.com/health/17589/,22 ม.ค. 64,"106,483",สุขภาพ_509.txt,สุขภาพ
11 สมุนไพร อันตรายกับผู้ป่วย “โรคไต”,https://www.sanook.com/health/12537/,25 ม.ค. 62,"106,194",สุขภาพ_510.txt,สุขภาพ
อาหารแก้อาการบวมน้ํา,https://www.sanook.com/health/1085/,27 ส.ค. 58,"106,008",สุขภาพ_511.txt,สุขภาพ
10 อาหารพรีไบโอติกส์สูง แก้ท้องผูก-ขับถ่ายคล่อง,https://www.sanook.com/health/7557/,14 ก.ย. 61,"105,299",สุขภาพ_512.txt,สุขภาพ
จริงหรือไม่? กิ้งกือกัดคนได้ แถมวางไข่ในแผลด้วย?,https://www.sanook.com/health/7565/,14 มิ.ย. 61,"104,981",สุขภาพ_513.txt,สุขภาพ
8 วิธี ดื่ม “กาแฟ” อย่างไรให้ได้ประโยชน์ ไม่เป็นโทษต่อร่างกาย,https://www.sanook.com/health/31417/,25 พ.ย. 64,"104,974",สุขภาพ_514.txt,สุขภาพ
มีอยู่จริง! 3 อาหารหมักดอง ดีต่อสุขภาพ ดูแลลำไส้,https://www.sanook.com/health/5433/,7 มี.ค. 62,"104,800",สุขภาพ_515.txt,สุขภาพ
อันตราย! GHB ยาเสียสาว คืออะไร? หลีกเลี่ยงอย่างไร?,https://www.sanook.com/health/4741/,19 ก.ย. 62,"104,569",สุขภาพ_516.txt,สุขภาพ
ประโยชน์ของ “ปลานิล” จากปลาทรงเลี้ยง สู่สุขภาพที่ดีของคนไทย,https://www.sanook.com/health/5145/,13 ต.ค. 60,"104,295",สุขภาพ_517.txt,สุขภาพ
“กระ” เกิดจากอะไร? อันตรายต่อร่างกายหรือไม่?,https://www.sanook.com/health/7021/,3 พ.ค. 60,"104,103",สุขภาพ_518.txt,สุขภาพ
ทำความรู้จัก REM Sleep สาเหตุของการนอนหลับไม่สนิท,https://www.sanook.com/health/16385/,4 มิ.ย. 62,"103,788",สุขภาพ_519.txt,สุขภาพ
5 ผักผลไม้คาร์โบไฮเดรตสูง ทานเยอะๆ ก็อ้วนได้,https://www.sanook.com/health/6913/,2 ม.ค. 62,"103,423",สุขภาพ_520.txt,สุขภาพ
ข้อดี-ข้อเสีย ของ “กรีกโยเกิร์ต”,https://www.sanook.com/health/2605/,25 ธ.ค. 60,"103,420",สุขภาพ_521.txt,สุขภาพ
5 มะเร็งเสี่ยงแพร่กระจายจนเป็น “มะเร็งกระดูก” เพิ่มตั้งแต่เริ่มเป็น,https://www.sanook.com/health/7677/,11 ก.ค. 60,"103,355",สุขภาพ_522.txt,สุขภาพ
กินยากับเครื่องดื่มอื่น ที่ไม่ใช่น้ำเปล่า ได้ไหม?,https://www.sanook.com/health/3629/,2 ก.ค. 61,"103,240",สุขภาพ_523.txt,สุขภาพ
"อยากเก็บ ""ผัก"" ให้นานทำไงดี?",https://www.sanook.com/health/7813/,16 พ.ค. 61,"102,862",สุขภาพ_524.txt,สุขภาพ
"""เจาะหู"" กับข้อควรรู้ และอันตรายที่อาจเกิดขึ้นได้",https://www.sanook.com/health/24933/,11 ก.ย. 63,"102,790",สุขภาพ_525.txt,สุขภาพ
"10 ประโยชน์ดีๆ จาก ""ต้นหอม"" อาหารเพื่อสุขภาพ",https://www.sanook.com/health/4317/,8 พ.ย. 61,"102,787",สุขภาพ_526.txt,สุขภาพ
30 วินาทีต่อวันก็หุ่นสวยได้ ด้วยท่า “แพลงก์”,https://www.sanook.com/health/2677/,24 มิ.ย. 62,"102,759",สุขภาพ_527.txt,สุขภาพ
ไขข้อสงสัย! “พาราเซตามอล” ทานเม็ดเดียว หรือ 2 เม็ด?,https://www.sanook.com/health/3357/,6 ก.ค. 61,"102,562",สุขภาพ_528.txt,สุขภาพ
แพทย์เตือน! กินจุแต่ผอม สัญญาณอันตรายของโรคเบาหวาน,https://www.sanook.com/health/1873/,18 เม.ย. 61,"102,534",สุขภาพ_529.txt,สุขภาพ
จริงหรือไม่? ผัก 6 ชนิดนี้ ห้ามทาน “ดิบ”,https://www.sanook.com/health/4481/,4 พ.ย. 62,"102,523",สุขภาพ_530.txt,สุขภาพ
10 วิธีง่ายๆ ลดความอ้วนแบบไม่ทรมาน (และได้ผล),https://www.sanook.com/health/2213/,7 ก.ค. 60,"102,449",สุขภาพ_531.txt,สุขภาพ
อันตรายจากการทาน “แคลเซียมเสริม” มากเกินไป,https://www.sanook.com/health/8549/,20 พ.ค. 61,"102,124",สุขภาพ_532.txt,สุขภาพ
ประโยชน์ของใบกระท่อม และวิธีกินที่ถูกต้อง,https://www.sanook.com/health/34381/,10 มิ.ย. 65,"101,853",สุขภาพ_533.txt,สุขภาพ
"สิทธิประกันสังคม ""ทำฟัน"" อะไรได้บ้าง ? ได้เท่าไร ?",https://www.sanook.com/health/18197/,26 ต.ค. 62,"101,302",สุขภาพ_534.txt,สุขภาพ
"อัปเดต 5 อาการ ""โอมิครอน"" ที่ต่างจากโควิด-19 สายพันธุ์ทั่วไป",https://www.sanook.com/health/31797/,17 ธ.ค. 64,"101,270",สุขภาพ_535.txt,สุขภาพ
ท้องเสียแบบไหน ถึงต้องทานยาฆ่าเชื้อ?,https://www.sanook.com/health/6797/,29 มี.ค. 62,"101,085",สุขภาพ_536.txt,สุขภาพ
"""เท้าเหม็น"" กับ 3 วิธีแก้ปัญหาอย่างปลอดภัย และได้ผล",https://www.sanook.com/health/17517/,9 ธ.ค. 62,"100,732",สุขภาพ_537.txt,สุขภาพ
จัดฟันแล้วหน้าเปลี่ยน จริงหรือ?,https://www.sanook.com/health/2937/,14 มี.ค. 59,"100,633",สุขภาพ_538.txt,สุขภาพ
10 เคล็ดลับ เพิ่มระบบเผาผลาญในร่างกาย,https://www.sanook.com/health/2787/,22 มิ.ย. 60,"100,482",สุขภาพ_539.txt,สุขภาพ
"วิธีช่วยเหลือคนอยาก ""ฆ่าตัวตาย"" ที่ถูกต้อง",https://www.sanook.com/health/8517/,22 มี.ค. 62,"100,479",สุขภาพ_540.txt,สุขภาพ
มะม่วง อร่อยดีมีประโยชน์ทั้งสุก-ดิบ,https://www.sanook.com/health/6977/,26 เม.ย. 60,"100,443",สุขภาพ_541.txt,สุขภาพ
8 สัญญาณอาการ “มะเร็งตับ” ที่เราต้องสังเกตตัวเอง,https://www.sanook.com/health/7365/,11 มิ.ย. 63,"100,431",สุขภาพ_542.txt,สุขภาพ
สงสัยไหมว่า ยาลดความอ้วน ที่ถูกกฎหมาย นั้นมีจริงหรือเปล่า?,https://www.sanook.com/health/3057/,15 ก.ย. 60,"100,281",สุขภาพ_543.txt,สุขภาพ
ขี้หนาว มือเท้าเย็น ไม่มีแรง สัญญาณของ “ไฮโปไทรอยด์”,https://www.sanook.com/health/3757/,6 ก.ค. 61,"100,274",สุขภาพ_544.txt,สุขภาพ
