Title,Link,Date,Views,File_name,Label
นิพิฏฐ์ โพสต์ถึงรัฐมนตรีผู้แข็งแกร่ง ถูกหามหลังประกาศยึดอำนาจ!,https://www.sanook.com/news/1597381/,23 พ.ค. 57,"99,416",การเมือง_549.txt,การเมือง
ฮือฮา! นก ยลลดา ลงชิงเก้าอี้ อบจ.น่าน,https://www.sanook.com/news/1114080/,25 เม.ย. 55,"99,041",การเมือง_550.txt,การเมือง
ส่อง ครอบครัว นาตาลี หน้าฝรั่งแต่หัวใจรักเมืองไทย,https://www.sanook.com/news/2075951/,30 ก.ย. 59,"99,040",การเมือง_551.txt,การเมือง
ยิ่งลักษณ์ น้ำตาคลอ ยันต้องออกพ.ร.ก.เงินกู้,https://www.sanook.com/news/1095138/,1 ก.พ. 55,"99,031",การเมือง_552.txt,การเมือง
ชมคลิป เหตุเกิดที่สโมสรทบ. ก่อน คสช. ยึดอำนาจ,https://www.sanook.com/news/1596637/,22 พ.ค. 57,"98,991",การเมือง_553.txt,การเมือง
แจ๊ค ฟิตไม่ทิ้งฝัน!! ล่าสุดน้ำหนักลดเหลือแค่ 84 กิโลแล้ว,https://www.sanook.com/news/2066606/,14 ก.ย. 59,"98,733",การเมือง_554.txt,การเมือง
"คนหน้าคล้าย ""ตั้ง อาชีวะ""ซวย บ่นใช้ชีวิตลำบาก วอนสังคมแยกแยะ",https://www.sanook.com/news/1379626/,20 ธ.ค. 56,"98,687",การเมือง_555.txt,การเมือง
ชาวเน็ตไม่ปลื้ม! ศาล รธน.ค้านรถไฟความเร็วสูง รอถนนลูกรังหมด,https://www.sanook.com/news/1393894/,9 ม.ค. 57,"98,679",การเมือง_556.txt,การเมือง
"นักวิชาการเชื่อ ""ยิ่งลักษณ์"" หนีดีกว่านอนคุก",https://www.sanook.com/news/3278738/,26 ส.ค. 60,"98,629",การเมือง_557.txt,การเมือง
"""รังสิมันต์ โรม"" โร่แจงดราม่าสังคมด่า เงินเดือนเป็นแสน แต่ไม่จ่ายหนี้ กยศ.",https://www.sanook.com/news/7873674/,22 ส.ค. 62,"98,541",การเมือง_558.txt,การเมือง
เผยภาพวิถีกระสุนยิง เสธ.แดง มาจากตึกที่ รพ.จุฬาฯ,https://www.sanook.com/news/1175261/,19 มี.ค. 56,"98,492",การเมือง_559.txt,การเมือง
"ว่าที่สตรีหมายเลข1 ของไทย อาจารย์ ""นราพร"" ผู้ดับไฟในหัวใจ ""พล.อ.ประยุทธ์ จันทร์โอชา""",https://www.sanook.com/news/1653045/,21 ส.ค. 57,"98,003",การเมือง_560.txt,การเมือง
"บิ๊กตู่ โชว์ร้อง ""ขอใจเธอเเลกเบอร์โทร"" กลางงานประชุมสุดยอดผู้นำลุ่มน้ำโขง",https://www.sanook.com/news/1718417/,21 ธ.ค. 57,"97,934",การเมือง_561.txt,การเมือง
ลูกสุเทพ โชว์ไฟว์ ลูกทักษิณ,https://www.sanook.com/news/1308896/,15 พ.ย. 56,"97,913",การเมือง_562.txt,การเมือง
"สาวขี่เจ็ตสกีกับ ""ศักดิ์สยาม"" แจงเป็นภาพปี 63 วอน ""ส.ส.เต้"" อย่าเอาไปสร้างกระแส",https://www.sanook.com/news/8372546/,27 เม.ย. 64,"97,825",การเมือง_563.txt,การเมือง
"ชาวเน็ตจับผิด! หนุ่มชูป้าย Respect My Vote เคยกอด ""ทักษิณ""",https://www.sanook.com/news/1393766/,8 ม.ค. 57,"97,752",การเมือง_564.txt,การเมือง
เลือกตั้ง 2562: ช่อ อนาคตใหม่ โดนหม่อมเจ้าจุลเจิมโพสต์สกัด แต่คดีพลิก ชาวเน็ตแห่ต่อเพลง,https://www.sanook.com/news/7715310/,18 มี.ค. 62,"97,742",การเมือง_565.txt,การเมือง
"อวสานหวยแพง?! ""บิ๊กตู่""งัดม.44คุมราคา80บ. คาดเริ่มมิ.ย.!",https://www.sanook.com/news/1781758/,17 เม.ย. 58,"97,739",การเมือง_566.txt,การเมือง
เกาะติด! ชัตดาวน์กรุงเทพ 21 มกราคม 2557,https://www.sanook.com/news/1429426/,21 ม.ค. 57,"97,703",การเมือง_567.txt,การเมือง
ม็อบอโศก กลุ่มคนคัดค้าน พ.ร.บ.นิรโทษกรรม ร่วมชุมนุม,https://www.sanook.com/news/1307339/,7 พ.ย. 56,"97,687",การเมือง_568.txt,การเมือง
กกต.สรุปคะแนนเลือกตั้งอย่างไม่เป็นทางการ,https://www.sanook.com/news/1037942/,4 ก.ค. 54,"97,686",การเมือง_569.txt,การเมือง
ทักษิณ โชว์ภาพบ้านโคตรหรูที่ดูไบ,https://www.sanook.com/news/1034129/,19 มิ.ย. 54,"97,673",การเมือง_570.txt,การเมือง
"วิจารณ์สนั่นเน็ต ภาพ ""ยิ่งลักษณ์"" เหยียบฐานพระบรมธาตุเจดีย์",https://www.sanook.com/news/1149343/,22 ต.ค. 55,"97,502",การเมือง_571.txt,การเมือง
เอกนัฎ โฆษก กปปส. ขอโทษข้อมูลผิด เหตุตำรวจเตะระเบิด,https://www.sanook.com/news/1480674/,19 ก.พ. 57,"97,450",การเมือง_572.txt,การเมือง
ครอบครัวล้อมวงกินข้าว จู่ๆระเบิดร่วงจากเครื่องบินรบเมียนมา ตกลงกลางบ้านดับสลด 3 ราย,https://www.sanook.com/news/8586154/,2 ก.ค. 65,"97,398",การเมือง_573.txt,การเมือง
ว่อนเน็ต! สภาพถนนอักษะ หลังนปช.สลายชุมนุม,https://www.sanook.com/news/1554343/,7 เม.ย. 57,"97,092",การเมือง_574.txt,การเมือง
เลือกตั้ง 2562: เพื่อไทยค้านปาร์ตี้ลิสต์สุดตัว! เดินหน้าฟ้อง กกต. ลั่นใช้สูตรผิดกฎหมาย,https://www.sanook.com/news/7764798/,8 พ.ค. 62,"97,036",การเมือง_575.txt,การเมือง
ด่วน! การ์ด กปปส.ปทุมวัน คุมตัว หมวดเจี๊ยบ,https://www.sanook.com/news/1491672/,25 ก.พ. 57,"97,009",การเมือง_576.txt,การเมือง
เด้งตำรวจครั้งใหญ่รอบสอง! 16 นาย,https://www.sanook.com/news/1600385/,28 พ.ค. 57,"96,998",การเมือง_577.txt,การเมือง
โอ๊ค พานทองแท้ โพสต์เชือดนิ่ม ๆ ลูกชายสนธิ ลิ้มฯ,https://www.sanook.com/news/1120927/,31 พ.ค. 55,"96,995",การเมือง_578.txt,การเมือง
"""หมอก้อง"" จวก ""จารุพงศ์"" ขึ้นเวทีแดง ขยะแผ่นดิน!",https://www.sanook.com/news/1394118/,10 ม.ค. 57,"96,721",การเมือง_579.txt,การเมือง
คลิปสาวแบงก์ ธ.ก.ส.โคราช ตะโกนไล่ไม่ให้ฝากเงิน,https://www.sanook.com/news/1481045/,20 ก.พ. 57,"96,684",การเมือง_580.txt,การเมือง
ยิ่งลักษณ์ ได้รับเลือกเป็นนายกฯ คนที่ 28,https://www.sanook.com/news/1045416/,5 ส.ค. 54,"96,616",การเมือง_581.txt,การเมือง
